DATE,ARR_PUN_DY,DEP_PUN_DY,day_of_week,month,week,LHR_ARR_DELAY_MIN,LHR_DEP_DELAY_MIN
2021-11-16,0.873888992479334,0.842706393544382,1,11,46,12.611100752066594,15.729360645561796
2021-11-17,0.879578947368421,0.847271417422105,2,11,46,12.042105263157898,15.272858257789501
2021-11-18,0.848981449869125,0.816716961794682,3,11,46,15.101855013087494,18.3283038205318
2021-11-19,0.82597200622084,0.779305692491308,4,11,46,17.402799377916,22.069430750869202
2021-11-20,0.833962764195322,0.778196482877165,5,11,46,16.6037235804678,22.180351712283496
2021-11-21,0.83330576233802,0.788133252306502,6,11,46,16.669423766198,21.1866747693498
2021-11-22,0.853887622964486,0.814040162429771,0,11,47,14.611237703551405,18.595983757022903
2021-11-23,0.845146379044684,0.812914013762943,1,11,47,15.485362095531595,18.708598623705697
2021-11-24,0.856340778713536,0.821798993146115,2,11,47,14.365922128646403,17.820100685388496
2021-11-25,0.83338131153204,0.798510048510049,3,11,47,16.661868846796,20.1489951489951
2021-11-26,0.785419968304279,0.748323742146666,4,11,47,21.458003169572105,25.167625785333403
2021-11-27,0.778945227765727,0.730654560238515,5,11,47,22.105477223427293,26.934543976148497
2021-11-28,0.742444669138299,0.704881199797787,6,11,47,25.7555330861701,29.511880020221305
2021-11-29,0.73263531296487,0.704304464950994,0,11,48,26.736468703513005,29.569553504900604
2021-11-30,0.717858078030898,0.699331410592554,1,11,48,28.214192196910204,30.066858940744602
2021-12-01,0.766358664906656,0.73572501878287,2,12,48,23.364133509334394,26.427498121713
2021-12-02,0.764108618654073,0.741849751948972,3,12,48,23.5891381345927,25.815024805102805
2021-12-03,0.769136980491942,0.730426479949077,4,12,48,23.086301950805797,26.957352005092304
2021-12-04,0.730096701549874,0.684304754326636,5,12,48,26.990329845012596,31.569524567336405
2021-12-05,0.803740449310069,0.762318013131601,6,12,48,19.625955068993093,23.768198686839902
2021-12-06,0.810697219183603,0.766607132568992,0,12,49,18.930278081639695,23.339286743100796
2021-12-07,0.794295190713101,0.775184030771271,1,12,49,20.570480928689904,22.481596922872903
2021-12-08,0.794385156439486,0.755056451126004,2,12,49,20.561484356051395,24.494354887399606
2021-12-09,0.788791572967215,0.753714996151797,3,12,49,21.120842703278498,24.628500384820295
2021-12-10,0.737197553842063,0.698447304051898,4,12,49,26.280244615793702,30.155269594810196
2021-12-11,0.801431725429852,0.744673723703604,5,12,49,19.856827457014802,25.532627629639602
2021-12-12,0.811603208676986,0.778235128277417,6,12,49,18.839679132301402,22.176487172258298
2021-12-13,0.844311377245509,0.803360298693217,0,12,50,15.568862275449103,19.663970130678297
2021-12-14,0.839810487227095,0.80202071876199,1,12,50,16.018951277290505,19.797928123801
2021-12-15,0.82713699363512,0.779048409077443,2,12,50,17.286300636487994,22.0951590922557
2021-12-16,0.806051504533066,0.757201646090535,3,12,50,19.394849546693404,24.279835390946502
2021-12-17,0.745013396844299,0.690091251735767,4,12,50,25.4986603155701,30.990874826423298
2021-12-18,0.690169689877121,0.62306338028169,5,12,50,30.9830310122879,37.693661971831006
2021-12-19,0.713805244626623,0.665651420469464,6,12,50,28.619475537337703,33.4348579530536
2021-12-20,0.742752293577982,0.696539066596749,0,12,51,25.7247706422018,30.346093340325098
2021-12-21,0.740835319487005,0.700805719473445,1,12,51,25.916468051299503,29.919428052655494
2021-12-22,0.689866014461931,0.641329157598599,2,12,51,31.013398553806905,35.8670842401401
2021-12-23,0.679991872809468,0.633312995729103,3,12,51,32.000812719053194,36.668700427089696
2021-12-24,0.760577915376677,0.716389703486478,4,12,51,23.942208462332303,28.361029651352197
2021-12-25,0.786908208049304,0.739858578340156,5,12,51,21.309179195069603,26.0141421659844
2021-12-26,0.753951701427003,0.696082722398512,6,12,51,24.604829857299706,30.3917277601488
2021-12-27,0.77892319196667,0.728482128546241,0,12,52,22.107680803332997,27.151787145375906
2021-12-28,0.797507972127081,0.751844637270527,1,12,52,20.2492027872919,24.815536272947302
2021-12-29,0.792311191992721,0.751674043808875,2,12,52,20.768880800727896,24.832595619112496
2021-12-30,0.780959752321981,0.734662322602021,3,12,52,21.9040247678019,26.5337677397979
2021-12-31,0.831464423975437,0.793437077131258,4,12,52,16.853557602456306,20.6562922868742
2022-01-01,0.821622781911849,0.774314922618202,5,1,52,17.8377218088151,22.5685077381798
2022-01-02,0.731608813455345,0.686504098152013,6,1,52,26.839118654465498,31.349590184798704
2022-01-03,0.761411665257819,0.743118780436163,0,1,1,23.8588334742181,25.688121956383704
2022-01-04,0.785753028385464,0.766108635432976,1,1,1,21.424697161453597,23.389136456702396
2022-01-05,0.802309328471589,0.775645308229578,2,1,1,19.769067152841103,22.4354691770422
2022-01-06,0.824396782841823,0.789141260779789,3,1,1,17.560321715817693,21.085873922021104
2022-01-07,0.797637362637363,0.756521259581978,4,1,1,20.236263736263705,24.347874041802196
2022-01-08,0.767565561603167,0.720497278574963,5,1,1,23.243443839683298,27.950272142503696
2022-01-09,0.77296944655866,0.739886907351022,6,1,1,22.703055344134004,26.011309264897797
2022-01-10,0.833889173935351,0.803398995751255,0,1,2,16.6110826064649,19.660100424874503
2022-01-11,0.849182592677872,0.815745137080717,1,1,2,15.0817407322128,18.425486291928294
2022-01-12,0.80167046317388,0.784657409515138,2,1,2,19.832953682611997,21.534259048486206
2022-01-13,0.828659521362502,0.809028286677415,3,1,2,17.134047863749803,19.0971713322585
2022-01-14,0.827401111892134,0.795416720010242,4,1,2,17.259888810786606,20.4583279989758
2022-01-15,0.814869142283641,0.765383426097712,5,1,2,18.513085771635897,23.461657390228797
2022-01-16,0.851997075829069,0.814955640050697,6,1,2,14.800292417093097,18.5044359949303
2022-01-17,0.812353066894636,0.803138373751783,0,1,3,18.764693310536394,19.6861626248217
2022-01-18,0.834377872482661,0.817772215269086,1,1,3,16.562212751733895,18.222778473091406
2022-01-19,0.853838149363644,0.84027167399121,2,1,3,14.616185063635601,15.972832600878995
2022-01-20,0.805642867834156,0.794200954084675,3,1,3,19.435713216584404,20.579904591532504
2022-01-21,0.802540788031212,0.782575024201355,4,1,3,19.7459211968788,21.742497579864494
2022-01-22,0.785894603976018,0.76163799905318,5,1,3,21.410539602398202,23.836200094682003
2022-01-23,0.813272960735284,0.799416236763508,6,1,3,18.672703926471602,20.058376323649195
2022-01-24,0.823224231326772,0.823000691403549,0,1,4,17.6775768673228,17.699930859645097
2022-01-25,0.826679018063918,0.809365167499537,1,1,4,17.332098193608203,19.063483250046296
2022-01-26,0.812381501937186,0.786749651953157,2,1,4,18.761849806281404,21.325034804684297
2022-01-27,0.817763703536153,0.797582401081162,3,1,4,18.223629646384698,20.241759891883802
2022-01-28,0.81800025769875,0.795661437148944,4,1,4,18.199974230125004,20.433856285105602
2022-01-29,0.820001582403671,0.786270459240426,5,1,4,17.999841759632893,21.372954075957395
2022-01-30,0.79481147926608,0.776622854077253,6,1,4,20.518852073392,22.337714592274704
2022-01-31,0.798350336444541,0.799694966954753,0,1,5,20.1649663555459,20.030503304524704
2022-02-01,0.82207822624717,0.81896148448464,1,2,5,17.792177375283003,18.103851551536
2022-02-02,0.83862017247844,0.835539600628225,2,2,5,16.137982752156,16.446039937177503
2022-02-03,0.846624913013222,0.831698323244973,3,2,5,15.337508698677805,16.830167675502704
2022-02-04,0.86046511627907,0.825560155869459,4,2,5,13.953488372093004,17.443984413054103
2022-02-05,0.835656587318607,0.78991716652385,5,2,5,16.434341268139296,21.008283347615
2022-02-06,0.791318864774624,0.77184496124031,6,2,5,20.8681135225376,22.815503875969
2022-02-07,0.857058861958581,0.847273914462945,0,2,6,14.294113804141894,15.272608553705503
2022-02-08,0.868577895133912,0.858891071158785,1,2,6,13.142210486608796,14.110892884121496
2022-02-09,0.878180638650616,0.858476340920514,2,2,6,12.181936134938399,14.152365907948605
2022-02-10,0.852244632400781,0.832662598987407,3,2,6,14.775536759921904,16.733740101259297
2022-02-11,0.844926396224295,0.81059796366091,4,2,6,15.5073603775705,18.940203633909004
2022-02-12,0.822630169203632,0.770742215549318,5,2,6,17.736983079636804,22.9257784450682
2022-02-13,0.848013614224517,0.810329579623843,6,2,6,15.198638577548296,18.9670420376157
2022-02-14,0.881287601562985,0.850337607631791,0,2,7,11.871239843701497,14.9662392368209
2022-02-15,0.857435970001415,0.841304655440781,1,2,7,14.256402999858498,15.869534455921897
2022-02-16,0.847106866002215,0.82835614544449,2,2,7,15.289313399778504,17.164385455551002
2022-02-17,0.797945425361156,0.77522759328119,3,2,7,20.2054574638844,22.477240671881006
2022-02-18,0.717859048070654,0.697478991596639,4,2,7,28.214095192934597,30.252100840336105
2022-02-19,0.681126475973985,0.62688640525352,5,2,7,31.8873524026015,37.311359474648
2022-02-20,0.756495189815082,0.719650503413957,6,2,7,24.3504810184918,28.0349496586043
2022-02-21,0.749295602107068,0.72889759441758,0,2,8,25.070439789293196,27.110240558242005
2022-02-22,0.832154870597927,0.799464322505322,1,2,8,16.784512940207296,20.053567749467803
2022-02-23,0.849391212281631,0.820587264929066,2,2,8,15.060878771836904,17.941273507093403
2022-02-24,0.78377201169809,0.750170183798502,3,2,8,21.622798830191,24.9829816201498
2022-02-25,0.802654769773078,0.757460001107236,4,2,8,19.734523022692198,24.2539998892764
2022-02-26,0.760290556900726,0.693994280266921,5,2,8,23.9709443099274,30.6005719733079
2022-02-27,0.793910604933326,0.739265034684401,6,2,8,20.6089395066674,26.073496531559904
2022-02-28,0.838554930411608,0.79320987654321,0,2,9,16.1445069588392,20.679012345679006
2022-03-01,0.856076479832373,0.813175299587453,1,3,9,14.3923520167627,18.682470041254696
2022-03-02,0.8605635582512,0.827027367890024,2,3,9,13.94364417488,17.297263210997606
2022-03-03,0.854439419185908,0.815675579534001,3,3,9,14.556058081409196,18.432442046599895
2022-03-04,0.8386240577556,0.787688709334467,4,3,9,16.13759422444,21.2311290665533
2022-03-05,0.804734095427435,0.744858012800596,5,3,9,19.5265904572565,25.514198719940396
2022-03-06,0.83264222922541,0.788914702953867,6,3,9,16.735777077459,21.1085297046133
2022-03-07,0.834528280414248,0.794409583571021,0,3,10,16.547171958575202,20.559041642897903
2022-03-08,0.85774492640861,0.825991189427313,1,3,10,14.225507359139,17.400881057268702
2022-03-09,0.855031623771056,0.823507346045639,2,3,10,14.496837622894398,17.649265395436096
2022-03-10,0.827984898537045,0.800422386483633,3,3,10,17.201510146295497,19.957761351636705
2022-03-11,0.797637667871204,0.760891919683931,4,3,10,20.236233212879597,23.9108080316069
2022-03-12,0.790732436472347,0.73413502385465,5,3,10,20.926756352765295,26.586497614535
2022-03-13,0.818370204424531,0.771243653406238,6,3,10,18.162979557546898,22.8756346593762
2022-03-14,0.844024654719781,0.809109636072328,0,3,11,15.597534528021894,19.0890363927672
2022-03-15,0.852628225549538,0.823877369291439,1,3,11,14.737177445046202,17.612263070856105
2022-03-16,0.847412109375,0.823217550274223,2,3,11,15.2587890625,17.678244972577694
2022-03-17,0.846291280041496,0.812248880725519,3,3,11,15.370871995850399,18.775111927448094
2022-03-18,0.789869952087611,0.755274261603375,4,3,11,21.0130047912389,24.472573839662502
2022-03-19,0.785247959824231,0.734569453174104,5,3,11,21.4752040175769,26.543054682589595
2022-03-20,0.828975380752224,0.783477027174506,6,3,11,17.1024619247776,21.652297282549405
2022-03-21,0.874874371859296,0.834602463605823,0,3,12,12.512562814070405,16.539753639417697
2022-03-22,0.877481088769639,0.848841723825547,1,3,12,12.251891123036096,15.115827617445298
2022-03-23,0.865866891728961,0.828394542285268,2,3,12,13.413310827103897,17.160545771473203
2022-03-24,0.8478692617602,0.804952510176391,3,3,12,15.213073823979995,19.504748982360898
2022-03-25,0.833949877559527,0.786567865156813,4,3,12,16.605012244047302,21.343213484318703
2022-03-26,0.820103857566766,0.766563849475632,5,3,12,17.989614243323405,23.343615052436796
2022-03-27,0.748570291909095,0.708131128057839,6,3,12,25.142970809090503,29.186887194216105
2022-03-28,0.76714544830629,0.743525603296057,0,3,13,23.285455169371005,25.647439670394302
2022-03-29,0.80083118522805,0.782761884728649,1,3,13,19.916881477195002,21.723811527135094
2022-03-30,0.784060643310797,0.770808819767739,2,3,13,21.593935668920306,22.919118023226105
2022-03-31,0.727201412041577,0.713546244750464,3,3,13,27.279858795842305,28.645375524953597
2022-04-01,0.606404484057705,0.589099788077029,4,4,13,39.3595515942295,41.0900211922971
2022-04-02,0.639444474234543,0.611125998177823,5,4,13,36.0555525765457,38.887400182217704
2022-04-03,0.729351666189248,0.697283620566191,6,4,13,27.064833381075204,30.271637943380902
2022-04-04,0.736262170505818,0.710729246001523,0,4,14,26.3737829494182,28.927075399847702
2022-04-05,0.767403683373518,0.747924141465915,1,4,14,23.259631662648196,25.2075858534085
2022-04-06,0.799687622022647,0.778655740903326,2,4,14,20.0312377977353,22.1344259096674
2022-04-07,0.683693147076807,0.669089033709972,3,4,14,31.630685292319306,33.091096629002806
2022-04-08,0.641685260532878,0.617904312079069,4,4,14,35.8314739467122,38.209568792093094
2022-04-09,0.668805331741769,0.624682756904703,5,4,14,33.119466825823096,37.5317243095297
2022-04-10,0.712253728595102,0.667203756560169,6,4,14,28.774627140489795,33.2796243439831
2022-04-11,0.750569529034358,0.71621244535392,0,4,15,24.943047096564197,28.378755464608
2022-04-12,0.793847207277707,0.761082297680791,1,4,15,20.6152792722293,23.891770231920894
2022-04-13,0.777307011826054,0.738366947692021,2,4,15,22.2692988173946,26.163305230797896
2022-04-14,0.737377406465674,0.684713231632792,3,4,15,26.262259353432604,31.528676836720805
2022-04-15,0.778053373754076,0.733032299682072,4,4,15,22.194662624592397,26.696770031792806
2022-04-16,0.789971147149537,0.738651038045098,5,4,15,21.002885285046304,26.1348961954902
2022-04-17,0.798298508858038,0.756058762983063,6,4,15,20.1701491141962,24.394123701693704
2022-04-18,0.813840735489183,0.769864518491395,0,4,16,18.615926451081698,23.013548150860498
2022-04-19,0.784797123780175,0.749135917795423,1,4,16,21.520287621982504,25.086408220457702
2022-04-20,0.786352483681311,0.750796509211802,2,4,16,21.364751631868895,24.920349078819804
2022-04-21,0.773193557095294,0.740729101194217,3,4,16,22.680644290470596,25.9270898805783
2022-04-22,0.725826086956522,0.686657652549396,4,4,16,27.417391304347806,31.334234745060396
2022-04-23,0.741246378235034,0.691443430477872,5,4,16,25.875362176496598,30.855656952212797
2022-04-24,0.743168422932666,0.694703910614525,6,4,16,25.683157706733397,30.529608938547504
2022-04-25,0.758519961051607,0.726053470254957,0,4,17,24.1480038948393,27.394652974504297
2022-04-26,0.793135783945986,0.751383547509614,1,4,17,20.686421605401396,24.8616452490386
2022-04-27,0.816919481233674,0.778041868543742,2,4,17,18.308051876632604,22.1958131456258
2022-04-28,0.740703429547545,0.697837955885564,3,4,17,25.929657045245502,30.216204411443602
2022-04-29,0.737522874729662,0.690826491059892,4,4,17,26.247712527033794,30.9173508940108
2022-04-30,0.752837386742966,0.696009557945042,5,4,17,24.716261325703403,30.399044205495795
2022-05-01,0.769048235395634,0.713743748922228,6,5,17,23.095176460436594,28.625625107777196
2022-05-02,0.785228913615901,0.736576255358886,0,5,18,21.477108638409902,26.342374464111394
2022-05-03,0.808291547277937,0.771447721179625,1,5,18,19.170845272206304,22.8552278820375
2022-05-04,0.809415371140793,0.775058121682677,2,5,18,19.0584628859207,22.494187831732305
2022-05-05,0.785054963497524,0.739555890101618,3,5,18,21.494503650247598,26.044410989838195
2022-05-06,0.746286082370466,0.698507462686567,4,5,18,25.3713917629534,30.149253731343293
2022-05-07,0.755156171399826,0.699191079018326,5,5,18,24.484382860017394,30.0808920981674
2022-05-08,0.756756756756757,0.698168436898888,6,5,18,24.324324324324298,30.183156310111205
2022-05-09,0.772446852855356,0.724139368175377,0,5,19,22.755314714464404,27.586063182462293
2022-05-10,0.815264604201755,0.785996011522269,1,5,19,18.473539579824504,21.400398847773104
2022-05-11,0.812147015379268,0.779667652688359,2,5,19,18.785298462073197,22.033234731164097
2022-05-12,0.779614439771828,0.740628628296567,3,5,19,22.0385560228172,25.937137170343306
2022-05-13,0.753092408440456,0.697442143727162,4,5,19,24.6907591559544,30.255785627283803
2022-05-14,0.748960095077021,0.691337719298246,5,5,19,25.1039904922979,30.866228070175406
2022-05-15,0.706394740148247,0.647364016736402,6,5,19,29.3605259851753,35.263598326359805
2022-05-16,0.710426322602196,0.65720971044165,0,5,20,28.957367739780405,34.279028955835
2022-05-17,0.787589171391988,0.747281367083981,1,5,20,21.241082860801196,25.271863291601903
2022-05-18,0.773833368847219,0.736523886570723,2,5,20,22.6166631152781,26.347611342927703
2022-05-19,0.684178099071716,0.635093613011594,3,5,20,31.582190092828398,36.490638698840606
2022-05-20,0.601068530569615,0.547869552948764,4,5,20,39.8931469430385,45.21304470512359
2022-05-21,0.675515302935665,0.609618041627669,5,5,20,32.4484697064335,39.038195837233104
2022-05-22,0.676407989521938,0.62032982772026,6,5,20,32.359201047806195,37.967017227974
2022-05-23,0.633854872489836,0.587904186696249,0,5,21,36.614512751016406,41.2095813303751
2022-05-24,0.714712280851427,0.669960811041063,1,5,21,28.5287719148573,33.003918895893705
2022-05-25,0.681923311016433,0.630220382320711,2,5,21,31.8076688983567,36.9779617679289
2022-05-26,0.718702274322037,0.657657657657658,3,5,21,28.129772567796294,34.234234234234194
2022-05-27,0.706562462232607,0.654085760517799,4,5,21,29.3437537767393,34.591423948220104
2022-05-28,0.662187595745612,0.600157109190888,5,5,21,33.781240425438796,39.984289080911196
2022-05-29,0.606836925773935,0.548929724558536,6,5,21,39.3163074226065,45.107027544146405
2022-05-30,0.653870333988212,0.595915161036921,0,5,22,34.6129666011788,40.4084838963079
2022-05-31,0.70669602060314,0.657794203139274,1,5,22,29.330397939686005,34.220579686072604
2022-06-01,0.686240737031845,0.63268413881542,2,6,22,31.375926296815503,36.731586118458004
2022-06-02,0.657403403954247,0.610008222718196,3,6,22,34.2596596045753,38.9991777281804
2022-06-03,0.614262251250907,0.565270700026821,4,6,22,38.5737748749093,43.4729299973179
2022-06-04,0.566491070281383,0.502035220017996,5,6,22,43.3508929718617,49.796477998200395
2022-06-05,0.571545179985307,0.513096256466658,6,6,22,42.84548200146931,48.6903743533342
2022-06-06,0.663604825356777,0.597503347247381,0,6,23,33.639517464322296,40.249665275261904
2022-06-07,0.717133555725252,0.653874004344678,1,6,23,28.286644427474805,34.6125995655322
2022-06-08,0.718734852157053,0.658317847620586,2,6,23,28.1265147842947,34.1682152379414
2022-06-09,0.685986594862655,0.63319806763285,3,6,23,31.4013405137345,36.680193236715
2022-06-10,0.674939921898468,0.610202008802618,4,6,23,32.50600781015321,38.9797991197382
2022-06-11,0.662355002920804,0.583329856910433,5,6,23,33.764499707919605,41.667014308956695
2022-06-12,0.670772238514174,0.596877689960091,6,6,23,32.9227761485826,40.312231003990895
2022-06-13,0.696866511076252,0.630322506599334,0,6,24,30.313348892374805,36.967749340066604
2022-06-14,0.731399289864429,0.667124172452769,1,6,24,26.860071013557096,33.2875827547231
2022-06-15,0.636877206747744,0.56964600039116,2,6,24,36.3122793252256,43.035399960884
2022-06-16,0.647639265636671,0.584473270440251,3,6,24,35.2360734363329,41.5526729559749
2022-06-17,0.632918998084795,0.556899084642332,4,6,24,36.7081001915205,44.3100915357668
2022-06-18,0.577637183145185,0.500185559358377,5,6,24,42.2362816854815,49.9814440641623
2022-06-19,0.559442973875014,0.492786432353618,6,6,24,44.05570261249861,50.7213567646382
2022-06-20,0.56524907006174,0.507108641502203,0,6,25,43.475092993826,49.2891358497797
2022-06-21,0.63375350140056,0.571450803408162,1,6,25,36.624649859944,42.8549196591838
2022-06-22,0.602258324691785,0.540446116635313,2,6,25,39.7741675308215,45.95538833646871
2022-06-23,0.613286739848824,0.5450377051044,3,6,25,38.6713260151176,45.49622948956
2022-06-24,0.543290539507871,0.475170772891243,4,6,25,45.6709460492129,52.4829227108757
2022-06-25,0.519225062529145,0.443894808050059,5,6,25,48.0774937470855,55.610519194994104
2022-06-26,0.534618101891828,0.451890236721234,6,6,25,46.5381898108172,54.810976327876595
2022-06-27,0.555666041993345,0.485228358494172,0,6,26,44.4333958006655,51.4771641505828
2022-06-28,0.567592954990215,0.497202332042102,1,6,26,43.2407045009785,50.279766795789804
2022-06-29,0.601795484318409,0.523811358557448,2,6,26,39.8204515681591,47.6188641442552
2022-06-30,0.550264347559574,0.474490185595356,3,6,26,44.973565244042604,52.5509814404644
2022-07-01,0.498171069647146,0.420502169639877,4,7,26,50.1828930352854,57.949783036012306
2022-07-02,0.523965273571573,0.441513854107763,5,7,26,47.6034726428427,55.8486145892237
2022-07-03,0.579310344827586,0.495834280087859,6,7,26,42.068965517241395,50.4165719912141
2022-07-04,0.58506301656756,0.506539122636574,0,7,27,41.493698343244,49.346087736342604
2022-07-05,0.637421456830347,0.556982156710628,1,7,27,36.2578543169653,44.3017843289372
2022-07-06,0.623736414076157,0.545954766241651,2,7,27,37.6263585923843,45.404523375834906
2022-07-07,0.620472029277765,0.54459585588949,3,7,27,37.9527970722235,45.540414411051
2022-07-08,0.612443860225655,0.528778952760803,4,7,27,38.7556139774345,47.1221047239197
2022-07-09,0.587420886075949,0.502984307680145,5,7,27,41.2579113924051,49.7015692319855
2022-07-10,0.617976674391217,0.536263819763687,6,7,27,38.202332560878304,46.3736180236313
2022-07-11,0.62758388256441,0.548449975634442,0,7,28,37.241611743559,45.155002436555804
2022-07-12,0.670453670184087,0.586894696387394,1,7,28,32.9546329815913,41.310530361260604
2022-07-13,0.669022964349853,0.593505253104107,2,7,28,33.097703565014704,40.649474689589304
2022-07-14,0.630721430736587,0.562166660362371,3,7,28,36.9278569263413,43.78333396376291
2022-07-15,0.627149221309966,0.549861444670238,4,7,28,37.2850778690034,45.0138555329762
2022-07-16,0.615524392652578,0.529686141196932,5,7,28,38.447560734742204,47.0313858803068
2022-07-17,0.631230137198667,0.546908274286599,6,7,28,36.876986280133295,45.30917257134009
2022-07-18,0.591952086842598,0.506740563211504,0,7,29,40.8047913157402,49.325943678849605
2022-07-19,0.628656324766535,0.545181534670619,1,7,29,37.1343675233465,45.4818465329381
2022-07-20,0.590193981976478,0.509513984410821,2,7,29,40.980601802352204,49.0486015589179
2022-07-21,0.613372201666853,0.530499421015278,3,7,29,38.6627798333147,46.950057898472195
2022-07-22,0.596674358129143,0.512774458414281,4,7,29,40.332564187085694,48.722554158571896
2022-07-23,0.592354440305822,0.505061602448403,5,7,29,40.764555969417806,49.4938397551597
2022-07-24,0.652864095844253,0.565935300284559,6,7,29,34.7135904155747,43.406469971544105
2022-07-25,0.645013927576602,0.562914643638116,0,7,30,35.498607242339794,43.708535636188394
2022-07-26,0.674651234094741,0.596798341587009,1,7,30,32.5348765905259,40.32016584129911
2022-07-27,0.682785756443045,0.600613714150832,2,7,30,31.721424355695504,39.9386285849168
2022-07-28,0.631246046805819,0.545272302038089,3,7,30,36.875395319418104,45.4727697961911
2022-07-29,0.598706207297572,0.519711433360052,4,7,30,40.12937927024281,48.0288566639948
2022-07-30,0.579882571075402,0.494513985473652,5,7,30,42.0117428924598,50.5486014526348
2022-07-31,0.65606936416185,0.565766566655554,6,7,30,34.393063583815,43.423343334444596
2022-08-01,0.63450896480484,0.547433159018929,0,8,31,36.549103519516,45.2566840981071
2022-08-02,0.689036240996913,0.604165871895624,1,8,31,31.096375900308704,39.5834128104376
2022-08-03,0.708941433797187,0.626556328756818,2,8,31,29.1058566202813,37.344367124318204
2022-08-04,0.697622252131,0.607723653220681,3,8,31,30.237774786899998,39.2276346779319
2022-08-05,0.63180677312575,0.552424065420561,4,8,31,36.81932268742501,44.7575934579439
2022-08-06,0.621026039642441,0.534786155459737,5,8,31,37.897396035755904,46.521384454026304
2022-08-07,0.68268979179905,0.595812301364741,6,8,31,31.731020820095,40.4187698635259
2022-08-08,0.685676146686937,0.606520287812477,0,8,32,31.4323853313063,39.3479712187523
2022-08-09,0.712385479357534,0.634048411150625,1,8,32,28.761452064246594,36.5951588849375
2022-08-10,0.701519618961216,0.625921306270552,2,8,32,29.848038103878405,37.4078693729448
2022-08-11,0.70313494887449,0.627608646869624,3,8,32,29.686505112550996,37.23913531303759
2022-08-12,0.671610246693146,0.587803005374575,4,8,32,32.83897533068541,41.2196994625425
2022-08-13,0.638475004862867,0.550454792816606,5,8,32,36.1524995137133,44.954520718339396
2022-08-14,0.652860994607549,0.574151748932664,6,8,32,34.7139005392451,42.584825106733604
2022-08-15,0.660844522571717,0.590713510682082,0,8,33,33.9155477428283,40.9286489317918
2022-08-16,0.695488865892453,0.620008406893653,1,8,33,30.451113410754704,37.9991593106347
2022-08-17,0.64451331496786,0.573467513583837,2,8,33,35.548668503213996,42.6532486416163
2022-08-18,0.637750523481902,0.565823921011295,3,8,33,36.2249476518098,43.4176078988705
2022-08-19,0.653448463519936,0.573168072113987,4,8,33,34.6551536480064,42.683192788601296
2022-08-20,0.626388133882115,0.539352481635508,5,8,33,37.3611866117885,46.064751836449204
2022-08-21,0.702744807121662,0.624526901669759,6,8,33,29.7255192878338,37.5473098330241
2022-08-22,0.725908489039282,0.655694899047479,0,8,34,27.409151096071803,34.430510095252096
2022-08-23,0.730218566750438,0.663493267589607,1,8,34,26.978143324956207,33.6506732410393
2022-08-24,0.709658135624883,0.645085278276481,2,8,34,29.0341864375117,35.4914721723519
2022-08-25,0.666691257838436,0.598121546961326,3,8,34,33.3308742161564,40.1878453038674
2022-08-26,0.639214122593975,0.566873886647035,4,8,34,36.078587740602494,43.3126113352965
2022-08-27,0.63280700383022,0.556893720184562,5,8,34,36.719299616978,44.3106279815438
2022-08-28,0.695337710025593,0.61885686732688,6,8,34,30.4662289974407,38.114313267312006
2022-08-29,0.695266705744431,0.629895585272028,0,8,35,30.473329425556905,37.0104414727972
2022-08-30,0.736514757435259,0.670844153400324,1,8,35,26.348524256474104,32.9155846599676
2022-08-31,0.688320869144622,0.632224493588552,2,8,35,31.1679130855378,36.7775506411448
2022-09-01,0.669400816566741,0.60382292280495,3,9,35,33.0599183433259,39.617707719505
2022-09-02,0.654749516872305,0.588759270992509,4,9,35,34.5250483127695,41.1240729007491
2022-09-03,0.628338543109247,0.547304773948783,5,9,35,37.1661456890753,45.2695226051217
2022-09-04,0.660214091231211,0.583849541010523,6,9,35,33.9785908768789,41.6150458989477
2022-09-05,0.666949215007002,0.606728751794457,0,9,36,33.3050784992998,39.3271248205543
2022-09-06,0.682587945500731,0.620349688053608,1,9,36,31.741205449926902,37.965031194639195
2022-09-07,0.678739025128671,0.61781848459617,2,9,36,32.126097487132895,38.218151540383005
2022-09-08,0.628892311159524,0.56527934008249,3,9,36,37.110768884047594,43.472065991750995
2022-09-09,0.609313077939234,0.541531664212077,4,9,36,39.068692206076605,45.8468335787923
2022-09-10,0.663276836158192,0.58792206220501,5,9,36,33.6723163841808,41.207793779499
2022-09-11,0.637229078868152,0.56884331171769,6,9,36,36.27709211318479,43.115668828231
2022-09-12,0.688799969801064,0.621571729957806,0,9,37,31.120003019893606,37.8428270042194
2022-09-13,0.717135050741608,0.663677479725515,1,9,37,28.2864949258392,33.632252027448494
2022-09-14,0.666206896551724,0.610329358536866,2,9,37,33.379310344827594,38.967064146313405
2022-09-15,0.657304211234946,0.599125364431487,3,9,37,34.2695788765054,40.0874635568513
2022-09-16,0.537100896588097,0.481055370355313,4,9,37,46.2899103411903,51.8944629644687
2022-09-17,0.589509458684792,0.524175734271455,5,9,37,41.049054131520805,47.582426572854494
2022-09-18,0.656433529097704,0.592990368445192,6,9,37,34.3566470902296,40.70096315548079
2022-09-19,0.724965336619935,0.666782300339192,0,9,38,27.5034663380065,33.32176996608081
2022-09-20,0.777860647693817,0.721576454933271,1,9,38,22.213935230618297,27.842354506672894
2022-09-21,0.762034372812816,0.705971541870772,2,9,38,23.796562718718395,29.402845812922795
