UNIT_CODE,DATE,OPE_SCH_DY,ARR_PUN_DY,ARR_DY,DEP_PUN_DY,DEP_DY,DEP_PUN_WK,ARR_PUN_WK,OPE_SCH_WK,ARR_PUNCTUAL_FLIGHTS_DY,DEP_PUNCTUAL_FLIGHTS_DY,ARR_SCHED_FLIGHTS_DY,DEP_SCHED_FLIGHTS_DY,MISSING_SCHED_FLIGHTS_DY,DEP_NO_OVERFLIGHTS_DY
NM Area,2021-04-10,0.92691961157273,0.851725941422594,9607,0.816224730900499,9565,0.835333997309151,0.853235222148425,0.921609927548185,6514,6218,7648,7618,730,9259
NM Area,2021-04-11,0.925910064239829,0.877736015918638,11123,0.849917355371901,11140,0.833350455448257,0.852061369675152,0.923731554980466,7940,7713,9046,9075,865,10810
NM Area,2021-04-12,0.926847725552846,0.885590744419773,11328,0.869600842795271,11301,0.836258904529807,0.855946941280775,0.926250061458282,7578,7429,8557,8543,870,11023
NM Area,2021-04-13,0.919387945512222,0.872091383443802,10104,0.8637962572112,10145,0.839668089629515,0.859557689010801,0.928316690442225,6184,6139,7091,7107,864,9854
NM Area,2021-04-14,0.91862660944206,0.86890670739468,10969,0.852616905335192,11008,0.84537092753374,0.866612814519455,0.928883474237334,6827,6728,7857,7891,948,10702
NM Area,2021-04-15,0.933711804975789,0.867709470110343,11484,0.85181598062954,11487,0.848530247455701,0.869878812917441,0.928181291380522,7156,7036,8247,8260,794,11184
NM Area,2021-04-16,0.936947327950788,0.885852938073636,12585,0.872086836224327,12505,0.854329688552625,0.873474320241692,0.927188905917833,8397,8195,9479,9397,820,12185
NM Area,2021-04-17,0.912587779058799,0.876022566995769,9032,0.858477214831588,9005,0.859903381642512,0.876688688618892,0.92549092716878,6211,6066,7090,7066,834,8707
NM Area,2021-04-18,0.922502250225023,0.895352920519724,10525,0.879906814210833,10562,0.864518285282063,0.879326111423748,0.925014080981288,7649,7554,8543,8585,861,10249
NM Area,2021-04-19,0.92690278824416,0.900191708602924,11334,0.891668661718937,11334,0.86775503000353,0.881453762377985,0.925023453624367,7513,7449,8346,8354,873,11070
NM Area,2021-04-20,0.923616236162362,0.887514220705347,10265,0.881818181818182,10287,0.870001590302688,0.88337986358978,0.925587320618982,6241,6208,7032,7040,828,10012
NM Area,2021-04-21,0.922650498051104,0.886408404464872,10885,0.870382456598355,10948,0.872487270017565,0.885807069846678,0.926177434281284,6750,6668,7615,7661,893,10652
NM Area,2021-04-22,0.930875576036866,0.872087258304412,11424,0.857532210109019,11404,0.873377837116155,0.886493511117441,0.925749821694466,7036,6922,8068,8072,825,11110
NM Area,2021-04-23,0.934245943243867,0.879059229690366,12554,0.861903724678719,12478,0.871711937097927,0.885370691349642,0.925310009134477,8148,7914,9269,9182,855,12148
NM Area,2021-04-24,0.912774512836375,0.886011100042692,9209,0.855206847360913,9169,0.87131511161992,0.886636851520572,0.925307524196066,6226,5995,7027,7010,846,8853
NM Area,2021-04-25,0.912291992277282,0.904357324918073,10243,0.884144122285575,10262,0.871890860660163,0.887923591625297,0.923924751383983,7451,7288,8239,8243,954,9923
NM Area,2021-04-26,0.92614401076716,0.901482661438549,11219,0.883865464294419,11270,0.870682499007471,0.888072765335403,0.923809643174953,7357,7253,8161,8206,878,11010
NM Area,2021-04-27,0.92119236143456,0.884066247858367,10203,0.871702981651376,10190,0.869394760614273,0.887637000523626,0.923483346301549,6192,6081,7004,6976,846,9889
NM Area,2021-04-28,0.930122916315878,0.868070810182194,11283,0.858350409836065,11392,0.86770456060688,0.885077557785505,0.924589139536337,6718,6702,7739,7808,830,11048
NM Area,2021-04-29,0.930336901763224,0.851851851851852,12176,0.842967359050445,12141,0.86544315129812,0.881943325635931,0.924564270152505,7176,7102,8424,8425,885,11819
NM Area,2021-04-30,0.907520476545048,0.857066035706603,12662,0.836681507221197,12586,0.86128460726238,0.878283117440779,0.920195540013052,7969,7705,9298,9209,1242,12188
NM Area,2021-05-01,0.902776405493528,0.824736699972995,9525,0.807531380753138,9498,0.854964816262705,0.870270654511205,0.918917594600223,6108,5983,7406,7409,984,9137
NM Area,2021-05-02,0.903553299492386,0.881019139339266,10153,0.871873093349603,10139,0.853151454791207,0.866844491864497,0.917760537314165,7227,7145,8203,8195,1045,9790
NM Area,2021-05-03,0.903609614920814,0.894085445674164,11510,0.877696136525243,11543,0.852355650017712,0.865892310143952,0.914404324219035,7513,7406,8403,8438,1199,11240
NM Area,2021-05-04,0.877759212030604,0.883236030025021,10292,0.87383761276891,10315,0.852705110338866,0.865847847953836,0.908490178549856,6354,6296,7194,7205,1390,9981
NM Area,2021-05-05,0.864519711271516,0.867647058823529,11193,0.859198998748436,11238,0.852842397707091,0.865797060684903,0.898774952997952,6903,6865,7956,7990,1708,10899
NM Area,2021-05-06,0.936081632653061,0.858316221765914,11799,0.853238622682398,11799,0.85436636594305,0.866775938948519,0.899449748955486,7106,7087,8279,8306,783,11467
NM Area,2021-05-07,0.938206755672284,0.884255492270138,13303,0.860541427399508,13242,0.858259883061349,0.871352993557174,0.904524180967239,8694,8392,9832,9752,847,12860
NM Area,2021-05-08,0.928082191780822,0.859064785788924,10128,0.827446363160649,10119,0.86069876586129,0.875719277506389,0.907693410255491,6577,6325,7656,7644,756,9756
NM Area,2021-05-09,0.929740134744947,0.884956759217114,11017,0.861699703804967,11006,0.859274172732435,0.876368142080264,0.911213900254996,7777,7564,8788,8778,803,10626
NM Area,2021-05-10,0.935150300601202,0.884742668036061,12009,0.871219843696908,12045,0.858419937098318,0.875076965177533,0.915875330464369,7753,7692,8763,8829,809,11666
NM Area,2021-05-11,0.930689594665731,0.882022471910112,10959,0.867105616769686,10957,0.857629253843142,0.87496170212766,0.923013107682097,6594,6453,7476,7442,790,10608
NM Area,2021-05-12,0.928517168034032,0.869352452486628,12576,0.849112426035503,12574,0.856161507583265,0.875111193165606,0.932548419379525,7639,7462,8787,8788,941,12223
NM Area,2021-05-13,0.91677620768978,0.871223974004092,11424,0.855072463768116,11485,0.85641636735927,0.876901914076261,0.929775976053832,7239,7139,8309,8349,1013,11159
NM Area,2021-05-14,0.933042443474812,0.891705317657211,12176,0.869117328128389,12119,0.857718620876516,0.878001693480102,0.928887827592383,8267,8015,9271,9222,844,11761
NM Area,2021-05-15,0.926762222658551,0.875294425543051,9845,0.837951411687459,9797,0.859088829778222,0.880107053323396,0.928729818168742,6689,6381,7642,7615,746,9440
NM Area,2021-05-16,0.928765001935734,0.855583024309848,12343,0.827572016460905,12337,0.853597932127074,0.87542531189539,0.928599187422717,8306,8044,9708,9720,920,11995
NM Area,2021-05-17,0.919868756835582,0.890683618174239,12882,0.870994503785129,12942,0.853798186873756,0.876490812482521,0.926260809007022,8547,8399,9596,9643,1099,12616
NM Area,2021-05-18,0.914501653282948,0.875132774696094,11962,0.861881070836295,11951,0.853299664934687,0.875635257178002,0.923975805806149,7415,7276,8473,8442,1086,11616
NM Area,2021-05-19,0.918434174294858,0.872489959839357,12649,0.852549889135255,12705,0.85378400606344,0.876071203782903,0.922445629872794,7821,7690,8964,9020,1096,12341
NM Area,2021-05-20,0.928031325951931,0.864216129356232,14063,0.846862175958363,14087,0.85252855324965,0.874848689692034,0.924124728898331,8605,8461,9957,9991,1066,13746
NM Area,2021-05-21,0.931011055524674,0.81602172437203,15521,0.802797679972705,15463,0.841402766230822,0.86200169378743,0.924115030119841,9616,9412,11784,11724,1117,15074
NM Area,2021-05-22,0.914555639160605,0.832758044761162,11295,0.809635329541653,11277,0.83757239989927,0.856602878614944,0.922639006403226,7479,7260,8981,8967,1022,10939
NM Area,2021-05-23,0.921374221812313,0.868271247378408,12343,0.840183559457302,12336,0.839391839082155,0.85847302561681,0.921641674232226,8694,8422,10013,10024,1023,11988
NM Area,2021-05-24,0.91995621536567,0.883689839572193,13771,0.857156479450748,13779,0.837666593838759,0.857817143523105,0.921638357920418,9254,8989,10472,10487,1170,13447
NM Area,2021-05-25,0.918116217242689,0.8825,12419,0.861499943097758,12438,0.837739130434783,0.858839222281829,0.922093956417063,7766,7570,8800,8787,1078,12087
NM Area,2021-05-26,0.925252957104176,0.885011810178226,13269,0.860805469501122,13343,0.838926464862059,0.860590585825363,0.923050178441779,8243,8058,9314,9361,1049,12985
NM Area,2021-05-27,0.93089567259309,0.868478912652409,14209,0.852876766872387,14224,0.839803446884547,0.861208014992071,0.923491071063708,8690,8568,10006,10046,1030,13875
NM Area,2021-05-28,0.930107840279802,0.861245987984528,16429,0.830076184166943,16341,0.844339622641509,0.868850108263906,0.923407656199417,10465,10024,12151,12076,1199,15956
NM Area,2021-05-29,0.915444218761754,0.872524123920772,12511,0.828785880920986,12521,0.846574178935447,0.873953626719168,0.923407865841485,8590,8171,9845,9859,1124,12169
NM Area,2021-05-30,0.924948024948025,0.881655197392249,13739,0.852450090744102,13720,0.84837232676308,0.875935336162609,0.923887046132344,9737,9394,11044,11020,1083,13347
NM Area,2021-05-31,0.923184730379071,0.882689422355589,14100,0.863132395416007,14159,0.849294677387941,0.875807529516596,0.924347331463429,9413,9264,10664,10733,1151,13833
NM Area,2021-06-01,0.91886841087769,0.88243938280676,14625,0.868019838354151,14644,0.850600813700445,0.875987661002273,0.92431867636768,9608,9451,10888,10888,1259,14259
NM Area,2021-06-02,0.914342152520053,0.872664059104737,15592,0.854799513973268,15630,0.849981613784409,0.874380773425489,0.922638352758643,10040,9849,11505,11522,1431,15275
NM Area,2021-06-03,0.942642787996128,0.882063465128118,15918,0.856552189688634,15950,0.85060744845989,0.876301631935082,0.924549321450273,10396,10151,11786,11851,948,15580
NM Area,2021-06-04,0.945926217081251,0.866710875331565,17283,0.837379718726869,17246,0.851479535920789,0.87696711389085,0.927160742394846,11763,11313,13572,13510,963,16846
NM Area,2021-06-05,0.935813765726973,0.873839662447257,14378,0.837556139310228,14296,0.852210267445435,0.877049281137389,0.929726267164691,10355,9884,11850,11801,954,13909
NM Area,2021-06-06,0.943774628006822,0.873497086376042,16427,0.84431491182764,16434,0.850902716496935,0.875867910572403,0.932440415832679,11842,11443,13557,13553,956,16047
NM Area,2021-06-07,0.944346185591322,0.893885035477956,16298,0.871479571598572,16371,0.852397060538901,0.877656036685686,0.935392455086707,11212,10985,12543,12605,944,16018
NM Area,2021-06-08,0.938317879923719,0.899795310755489,14657,0.877397132749953,14651,0.853547392035895,0.879828426502729,0.938007264637898,9671,9425,10748,10742,938,14269
NM Area,2021-06-09,0.939369691000862,0.874262569340495,15583,0.853150540469285,15637,0.853325686731195,0.880053387657617,0.941649653632065,9929,9708,11357,11379,985,15261
NM Area,2021-06-10,0.94820302100816,0.875672636736005,16787,0.85267964431627,16784,0.852787749933196,0.879144496851693,0.942488883495566,10903,10644,12451,12483,895,16384
NM Area,2021-06-11,0.948030488779916,0.862950958286358,18258,0.833887984139347,18206,0.852109913942274,0.878440102424508,0.942856405980004,12247,11777,14192,14123,975,17786
NM Area,2021-06-12,0.937212057391075,0.861421658601702,14653,0.829003424943614,14625,0.850902643455835,0.87671879678467,0.943018550903542,10325,9924,11986,11971,954,14240
NM Area,2021-06-13,0.944214273210013,0.865784084259801,16573,0.83826112412178,16568,0.849943081858636,0.875501730899723,0.943083931293135,11837,11454,13672,13664,956,16181
NM Area,2021-06-14,0.939763735651399,0.874735409736922,17211,0.850161885400196,17248,0.846878815193455,0.872754866832508,0.942396195975206,11571,11291,13228,13281,1081,16865
NM Area,2021-06-15,0.933473937933112,0.882497043419496,15866,0.857927189796435,15890,0.844658553076403,0.870779045128714,0.941674079793216,10447,10157,11838,11839,1104,15491
NM Area,2021-06-16,0.93961659576819,0.847426042394596,17319,0.818449156477325,17394,0.839836957123711,0.867007956031292,0.941675687736028,10914,10576,12879,12922,1093,17008
NM Area,2021-06-17,0.949100202321372,0.853272317861553,18215,0.828753254266705,18245,0.836414633081591,0.863764443764881,0.941893303731758,11747,11460,13767,13828,956,17826
NM Area,2021-06-18,0.950108459869848,0.807078063114859,19773,0.769551817131116,19696,0.825610502906133,0.854349415204678,0.942308467498126,12634,11985,15654,15574,1012,19272
NM Area,2021-06-19,0.948125442112709,0.820776927604473,16500,0.779682212740915,16494,0.818588836561002,0.848631512205432,0.943708319754549,11156,10599,13592,13594,880,16084
NM Area,2021-06-20,0.949776605479894,0.832536203002524,18091,0.79896048510695,18062,0.812723202665417,0.843665375161438,0.944526086649011,12533,11990,15054,15007,933,17644
NM Area,2021-06-21,0.94716804005424,0.854008091613522,18510,0.827452051054535,18562,0.809834214443361,0.840993355038155,0.945585591195311,12454,12123,14583,14651,1013,18161
NM Area,2021-06-22,0.947644866147069,0.869740853658536,17187,0.843573715505412,17183,0.808549658540539,0.839836186884814,0.947417970799765,11411,11066,13120,13118,927,16779
NM Area,2021-06-23,0.934895696495192,0.852671026526563,18082,0.822411389153885,18176,0.809163070051007,0.8406101892754,0.946674021973981,11604,11207,13609,13627,1239,17792
NM Area,2021-06-24,0.92004854368932,0.836080586080586,19353,0.801359781313521,19365,0.805334642120235,0.838219381211927,0.942185044130093,11869,11433,14196,14267,1647,18953
NM Area,2021-06-25,0.918841487980662,0.827911392405063,21029,0.783303616912888,20958,0.807448383482714,0.841467074854433,0.93710888377942,13081,12301,15800,15704,1813,20526
NM Area,2021-06-26,0.908541981156629,0.827088100686499,17884,0.77472448833548,17872,0.806652848088651,0.842265760468778,0.931724703230434,11566,10826,13984,13974,1757,17454
NM Area,2021-06-27,0.908762420957543,0.846745562130177,19487,0.791535018430753,19517,0.80551659654044,0.844401106445643,0.925841517247329,12879,12025,15210,15192,1919,19114
NM Area,2021-06-28,0.916752168640985,0.845730380233005,20038,0.807449856733524,20041,0.80265191412287,0.843225889049743,0.921570153223639,13212,12681,15622,15705,1785,19657
NM Area,2021-06-29,0.909938047207004,0.851137487636004,18166,0.812050232820658,18189,0.798719834767105,0.840926151596393,0.916759203000272,12047,11510,14154,14174,1759,17772
NM Area,2021-06-30,0.908723823833224,0.832737622451681,19653,0.79012589809505,19751,0.794369739026942,0.838201664200473,0.91320967453628,12581,11987,15108,15171,1944,19354
NM Area,2021-07-01,0.911152803835731,0.79911585715926,22221,0.746530355817008,22283,0.78564447216301,0.832137265135699,0.91193168457192,13919,13071,17418,17509,2131,21854
NM Area,2021-07-02,0.916350860571609,0.800437910541132,23728,0.746660380323747,23645,0.77926074322739,0.827246607275159,0.911652352600242,15354,14253,19182,19089,2119,23213
NM Area,2021-07-03,0.905845858091576,0.770952569841899,21202,0.713896766874645,21151,0.769747532104482,0.818577763007145,0.911181989466848,13605,12586,17647,17630,2155,20733
NM Area,2021-07-04,0.906182920156572,0.770989485036398,21893,0.724460702566033,21959,0.759797059397456,0.80743737040688,0.910752993964673,14298,13467,18545,18589,2229,21530
NM Area,2021-07-05,0.913320746800923,0.837713206289238,22180,0.798652861278112,22160,0.759377653463863,0.806993577836456,0.910333192220534,15078,14347,17999,17964,2066,21769
NM Area,2021-07-06,0.874269134391348,0.83814202213655,20320,0.807594148770619,20284,0.759607267839727,0.805977980177241,0.90537340396963,13479,12974,16082,16065,2860,19887
NM Area,2021-07-07,0.910875809148197,0.832144110422272,21570,0.793771141957308,21636,0.76059745790051,0.806325672939639,0.905717024470529,14228,13610,17098,17146,2079,21248
NM Area,2021-07-08,0.922446932976767,0.812067811733214,22400,0.770169115608539,22484,0.763961836842866,0.808161625898703,0.907345314196116,14562,13890,17932,18035,1856,22076
NM Area,2021-07-09,0.925143433090402,0.783558319429698,24361,0.732724041634933,24292,0.761684409066206,0.80545562111255,0.908734454307089,15498,14431,19779,19695,1931,23865
NM Area,2021-07-10,0.918145661377924,0.750422781081228,21842,0.684597375728208,21873,0.757128896163228,0.802275654787462,0.910450356459746,13756,12574,18331,18367,1914,21469
NM Area,2021-07-11,0.917769023429401,0.792081260364842,22604,0.731816292601829,22547,0.758077774264938,0.805306796715066,0.912112962575164,15284,14086,19296,19248,1983,22132
NM Area,2021-07-12,0.921892324750524,0.806509357200976,22825,0.756739165807886,22831,0.752143818950651,0.800886942411759,0.913361685883174,14868,13952,18435,18437,1902,22449
NM Area,2021-07-13,0.915407719549917,0.835273052820054,20791,0.797591367078042,20810,0.751137422573042,0.800706752542585,0.918952700480232,13995,13378,16755,16773,1887,20420
NM Area,2021-07-14,0.917589069526116,0.814785373608903,21596,0.772077185017026,21635,0.748312853520577,0.79844701108163,0.919891983809547,14350,13604,17612,17620,1906,21222
NM Area,2021-07-15,0.922211310254522,0.802729257641921,22885,0.76025390625,22977,0.746958902404878,0.797157039711191,0.919865327905061,14706,14013,18320,18432,1901,22537
NM Area,2021-07-16,0.922667865033891,0.770611573446874,25161,0.718699897974056,25078,0.744631546423606,0.79499602061553,0.919501261689179,15927,14793,20668,20583,2065,24638
NM Area,2021-07-17,0.909005971483121,0.727808183476674,22879,0.661158753398871,22799,0.74084028967032,0.791373367825533,0.918165260905699,13963,12644,19185,19124,2240,22377
NM Area,2021-07-18,0.908442047662477,0.774174053182917,23320,0.72157375729523,23338,0.73924108678207,0.788658651237092,0.916785252074513,15372,14342,19856,19876,2309,22910
NM Area,2021-07-19,0.921979701398958,0.787821463264993,23887,0.735104752171691,23900,0.736183303277819,0.786040695691713,0.916832915530067,15409,14386,19559,19570,1991,23528
NM Area,2021-07-20,0.916781149827235,0.848201438848921,22456,0.805818786367415,22404,0.737883677298311,0.788279432730547,0.917008839874456,15327,14541,18070,18045,1999,22022
NM Area,2021-07-21,0.918162941248321,0.861858124560359,22832,0.812705603192579,22948,0.74373383616674,0.79493659562096,0.917094095203281,15928,15070,18481,18543,2010,22551
NM Area,2021-07-22,0.91525622026363,0.846826341110134,23813,0.801031193606599,23874,0.749704001894388,0.801302256751757,0.916117357415959,16370,15536,19331,19395,2173,23469
NM Area,2021-07-23,0.914647417295415,0.804491847953766,25771,0.756713389022606,25653,0.755499403279751,0.806474422715722,0.914901183762638,17122,16034,21283,21189,2353,25215
NM Area,2021-07-24,0.910455996531746,0.713400309891538,23529,0.647873936968484,23519,0.752957367064886,0.803890560595079,0.915082938455226,14273,12951,20007,19990,2272,23101
NM Area,2021-07-25,0.909063190791981,0.727027807177908,24264,0.666650634859561,24274,0.744444606032402,0.796563333987798,0.915136204603123,15112,13861,20786,20792,2386,23852
NM Area,2021-07-26,0.871176724645648,0.804677419354839,22602,0.753925575392557,22572,0.747074331746613,0.798920605164106,0.907900621673599,14967,14020,18600,18596,3281,22188
NM Area,2021-07-27,0.90815989428477,0.826067859887998,22379,0.77595958486629,22400,0.743168319728488,0.796023467103627,0.90674440293298,15046,14131,18214,18211,2224,21992
NM Area,2021-07-28,0.911169850614762,0.827692635163899,23065,0.776093294460641,23150,0.738291568761949,0.791486939195551,0.905797464827971,15554,14641,18792,18865,2218,22751
NM Area,2021-07-29,0.920352950322631,0.831010984540276,24079,0.77923724515671,24102,0.73531060490241,0.789356806896451,0.906532114792352,16341,15365,19664,19718,2049,23677
NM Area,2021-07-30,0.920996338058809,0.762566351257789,25893,0.695468865826538,25830,0.725776009756381,0.782803787174721,0.907507852003653,16521,15011,21665,21584,2179,25402
NM Area,2021-07-31,0.913712991052571,0.679823702252694,24175,0.608116708278259,24182,0.719652949136353,0.777632998168538,0.907989347536618,13882,12422,20420,20427,2247,23794
NM Area,2021-08-01,0.915457413249211,0.691233118299531,25145,0.625604313871328,25088,0.71302181941215,0.771803141783416,0.908945713385688,14894,13458,21547,21512,2278,24667
NM Area,2021-08-02,0.917506013229104,0.777599844712962,24778,0.720647380917769,24803,0.708741859046214,0.768311463426751,0.915479498698417,16024,14872,20607,20637,2195,24413
NM Area,2021-08-03,0.911485180412371,0.831175665719398,23054,0.77795333649339,23052,0.709376984406971,0.76931762846073,0.915906777156243,15794,14771,19002,18987,2198,22634
NM Area,2021-08-04,0.916600759253401,0.820814572247237,23517,0.766743295019157,23581,0.708424599831508,0.768682124830641,0.916648909141574,16042,15009,19544,19575,2109,23179
NM Area,2021-08-05,0.926733519900498,0.804349990045789,24235,0.745398620826512,24285,0.703868308148853,0.765119648368877,0.917545882211525,16161,15025,20092,20157,1885,23843
NM Area,2021-08-06,0.929329403095063,0.746835443037975,25736,0.703648755157865,25656,0.70510415500056,0.762736423581459,0.918776221095179,16166,15177,21646,21569,1918,25222
NM Area,2021-08-07,0.920343907035176,0.692947275750758,23854,0.630945978978245,23856,0.708353161828514,0.764599255339996,0.919720019998572,14168,12906,20446,20455,2029,23443
NM Area,2021-08-08,0.927365185381959,0.765311804008908,24879,0.702632434189145,24869,0.719946263268005,0.775770003289266,0.921463573275126,16494,15134,21552,21539,1914,24437
NM Area,2021-08-09,0.930173114906471,0.800856739521978,24431,0.749549900248163,24428,0.724104373639145,0.779114300717662,0.923291554098941,16452,15404,20543,20551,1803,24018
NM Area,2021-08-10,0.922558785107773,0.821704616670148,23022,0.773147906101323,23006,0.723514229959503,0.777899014485455,0.924818076940143,15734,14788,19148,19127,1897,22599
NM Area,2021-08-11,0.925779376498801,0.837886412652768,23523,0.788159917990774,23593,0.726418395051362,0.780204477225492,0.926105939076144,16317,15377,19474,19510,1857,23163
NM Area,2021-08-12,0.926992942265417,0.815271790297805,24412,0.766283146511283,24466,0.729388400162235,0.781760962305056,0.926143961293687,16453,15518,20181,20251,1893,24036
NM Area,2021-08-13,0.930019092377736,0.78321968300774,25885,0.719057974367279,25794,0.731708681123555,0.787267211006096,0.926249826701788,16999,15541,21704,21613,1906,25330
NM Area,2021-08-14,0.923518461061123,0.748014720123959,24217,0.665022009384221,24241,0.736472526245254,0.795070294721264,0.926692759512171,15448,13748,20652,20673,1972,23812
NM Area,2021-08-15,0.927945215788087,0.75135035316929,25127,0.679257480605837,25112,0.732914402884622,0.792938205813215,0.926778832597049,16275,14710,21661,21656,1915,24662
NM Area,2021-08-16,0.924269551636128,0.784209509083881,24620,0.733220747889023,24660,0.73057713071645,0.790546001839516,0.925932054740117,16230,15196,20696,20725,1988,24263
NM Area,2021-08-17,0.923036394585394,0.841012025612994,23233,0.795986447745635,23207,0.733645282808659,0.79314235566978,0.925993684941396,16155,15271,19209,19185,1899,22775
NM Area,2021-08-18,0.925656660412758,0.848392965433596,24063,0.802617615847188,24106,0.735739304478359,0.794684865627454,0.925975773889637,16788,15883,19788,19789,1902,23682
NM Area,2021-08-19,0.925993883792049,0.847034441922431,24594,0.80089342693044,24662,0.740660500513846,0.799167916875035,0.925833671666685,17166,16315,20266,20371,1936,24224
NM Area,2021-08-20,0.927741610617559,0.806845521812157,26336,0.744884473408376,26246,0.744537279516703,0.802738719759392,0.92550031996412,17774,16345,22029,21943,2009,25794
NM Area,2021-08-21,0.923363615187515,0.763024724083088,24215,0.694598371319809,24226,0.748743266261373,0.804858793058076,0.9254787836352,15832,14415,20749,20753,1974,23784
NM Area,2021-08-22,0.925834043025882,0.769206204379562,25435,0.709709801058587,25433,0.753231224340277,0.807468701825698,0.925173409300523,16861,15554,21920,21916,2003,25004
NM Area,2021-08-23,0.927422077191403,0.81702492731519,25117,0.770778819163614,25129,0.758635912150977,0.812173145120117,0.925629060098994,17142,16201,20981,21019,1935,24726
NM Area,2021-08-24,0.924113531563047,0.844292612760711,23682,0.80977366255144,23680,0.760546990656265,0.812663999063354,0.925769433386376,16435,15742,19466,19440,1909,23247
NM Area,2021-08-25,0.924141093744029,0.838653626570024,24596,0.796980532379817,24621,0.759867562406408,0.811403327974497,0.925554376542942,16893,16048,20143,20136,1985,24182
NM Area,2021-08-26,0.927367636092468,0.827652888566594,25267,0.783148772267694,25344,0.757454941531885,0.80875915409014,0.925754698659992,17120,16266,20685,20770,1948,24872
NM Area,2021-08-27,0.929476486246673,0.799317130149602,26715,0.750123991162812,26648,0.758229432403411,0.807609966963742,0.926021836506159,17792,16637,22259,22179,1987,26188
NM Area,2021-08-28,0.922895297077608,0.764379998073032,24349,0.704494003179038,24294,0.759630969559776,0.807799633409022,0.925955623960693,15867,14626,20758,20761,1992,23843
NM Area,2021-08-29,0.926659804426145,0.805564351956571,25676,0.75069101454529,25675,0.765757579898069,0.813240708484464,0.926076251505247,17807,16567,22105,22069,1995,25207
NM Area,2021-08-30,0.925777551169058,0.812227279125416,25814,0.769850942158057,25824,0.76563341491182,0.812552392505912,0.925840278781455,17311,16424,21313,21334,2038,25420
NM Area,2021-08-31,0.924085896691817,0.853000504286435,24318,0.814035618788154,24314,0.766322159515877,0.813804871747806,0.925830124478672,16915,16135,19830,19821,1962,23883
NM Area,2021-09-01,0.921856527211014,0.821595079853189,24560,0.777050805452292,24585,0.763597060682895,0.811470172385665,0.925510247606048,16565,15677,20162,20175,2049,24172
NM Area,2021-09-02,0.920698328155052,0.824647070199188,25277,0.788606130711394,25338,0.764363947867589,0.811047440368157,0.924552116396481,17057,16362,20684,20748,2144,24892
NM Area,2021-09-03,0.923957597173145,0.812356670713611,26666,0.764955145832394,26616,0.766600267861392,0.813020511112169,0.923724168028228,18066,16969,22239,22183,2152,26148
NM Area,2021-09-04,0.921755346585724,0.760623229461756,23720,0.700019533157535,23678,0.766095853087025,0.812590680280913,0.923573545510373,15573,14335,20474,20478,1972,23231
NM Area,2021-09-05,0.92034509687256,0.790522199217851,25256,0.73699275195051,25189,0.764112021857923,0.810375793003134,0.922660119601613,17182,15964,21735,21661,2142,24749
NM Area,2021-09-06,0.921849780413648,0.839799266550859,24942,0.79995183044316,24959,0.768374638267524,0.814286106083045,0.922084271262565,17404,16607,20724,20760,2082,24559
NM Area,2021-09-07,0.908154993514916,0.845465811735546,22819,0.819961177612423,22815,0.768732142980678,0.81297855122184,0.919946584200169,15691,15207,18559,18546,2266,22406
NM Area,2021-09-08,0.918101946820451,0.855267191171963,24042,0.826609616951915,24138,0.775456919060052,0.817520782837578,0.919417054935529,16741,16228,19574,19632,2116,23721
NM Area,2021-09-09,0.91593870299082,0.840139052095574,25110,0.803687265278252,25169,0.777585331413507,0.819709314056314,0.918720199393151,17159,16478,20424,20503,2271,24745
NM Area,2021-09-10,0.92115520907158,0.810120832197692,26524,0.762671654728774,26427,0.7772597718451,0.819377857063218,0.918289245446661,17834,16717,22014,21919,2225,25995
NM Area,2021-09-11,0.915708812260536,0.816913468318727,23165,0.761907161937402,23119,0.786199269224846,0.82745443856555,0.917467078099874,16219,15117,19854,19841,2090,22705
NM Area,2021-09-12,0.915467892629393,0.83210289269629,25102,0.784821884724351,25115,0.793459070145447,0.833781870681076,0.916754003464511,17921,16898,21537,21531,2280,24692
NM Area,2021-09-13,0.920015077271014,0.863913928467578,24820,0.831821929101401,24786,0.798061615927851,0.837267525035765,0.916486454178937,17826,17153,20634,20621,2122,24408
NM Area,2021-09-14,0.911641524010897,0.871818133304872,22801,0.847185129793825,22819,0.80165862337062,0.840736538353785,0.916956127047287,16337,15861,18739,18722,2173,22420
NM Area,2021-09-15,0.916650215185375,0.854668049792531,23584,0.82461235284966,23636,0.801327060806067,0.84062548251709,0.916752519718947,16478,15901,19280,19283,2111,23216
NM Area,2021-09-16,0.923870918230306,0.844080311535933,24425,0.810145655449523,24509,0.802223836081987,0.841177175652713,0.91788951111793,16690,16130,19773,19910,1984,24077
NM Area,2021-09-17,0.934851314466312,0.82805614863944,26582,0.77653988402356,26470,0.804370667588094,0.843961080166396,0.919976718902714,18228,17007,22013,21901,1814,26030
NM Area,2021-09-18,0.927850108496077,0.801417347095979,22638,0.749140540817897,22654,0.802717433566384,0.841900614355704,0.921601182629033,15606,14600,19473,19489,1729,22235
NM Area,2021-09-19,0.924273105872464,0.804754059778771,24607,0.75403738405763,24614,0.798122764141253,0.837804713900125,0.922905170312258,17097,16015,21245,21239,1982,24191
NM Area,2021-09-20,0.928689311072731,0.846677773422187,24626,0.816140419690135,24572,0.795799631048673,0.835266903662076,0.924168272996439,17279,16646,20408,20396,1858,24197
