year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,11,DL,Delta Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",4669.00,455.00,146.50,3.27,101.78,0.00,203.45,4.00,3.00,28474.00,11970.00,1393.00,3305.00,0.00,11806.00
2024,11,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",548.00,176.00,29.75,0.00,130.27,0.00,15.99,0.00,2.00,10407.00,2365.00,0.00,7259.00,0.00,783.00
2024,11,DL,Delta Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1002.00,124.00,62.61,0.00,24.09,1.00,36.30,0.00,0.00,5108.00,2634.00,0.00,720.00,41.00,1713.00
2024,11,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",254.00,24.00,14.92,1.00,4.30,0.00,3.77,0.00,0.00,1835.00,1010.00,479.00,132.00,0.00,214.00
2024,11,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",633.00,96.00,40.41,2.68,36.36,0.00,16.55,1.00,3.00,6326.00,3483.00,737.00,1137.00,0.00,969.00
2024,11,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2497.00,247.00,96.41,5.00,72.45,1.00,72.14,1.00,1.00,17226.00,8809.00,818.00,2803.00,17.00,4779.00
2024,11,DL,Delta Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1356.00,162.00,58.42,1.00,81.26,0.00,21.32,0.00,0.00,8073.00,4225.00,281.00,2534.00,0.00,1033.00
2024,11,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2935.00,373.00,141.39,1.82,142.23,0.00,87.56,1.00,1.00,22006.00,10827.00,80.00,4127.00,0.00,6972.00
2024,11,DL,Delta Air Lines Network,LGA,"New York, NY: LaGuardia",2436.00,270.00,105.48,4.82,94.76,0.00,64.93,0.00,4.00,18956.00,8194.00,1597.00,4644.00,0.00,4521.00
2024,11,DL,Delta Air Lines Network,MCO,"Orlando, FL: Orlando International",1742.00,209.00,91.36,3.29,63.71,0.00,50.63,0.00,1.00,10320.00,5863.00,156.00,1810.00,0.00,2491.00
2024,11,DL,Delta Air Lines Network,MDW,"Chicago, IL: Chicago Midway International",133.00,18.00,11.83,0.00,3.96,0.00,2.21,0.00,1.00,770.00,508.00,0.00,148.00,0.00,114.00
2024,11,DL,Delta Air Lines Network,MIA,"Miami, FL: Miami International",895.00,95.00,45.21,0.00,25.91,0.00,23.88,0.00,1.00,5182.00,2956.00,0.00,735.00,0.00,1491.00
2024,11,DL,Delta Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",5442.00,453.00,174.62,12.84,114.72,0.00,150.83,0.00,2.00,38839.00,22385.00,2698.00,3611.00,0.00,10145.00
2024,11,DL,Delta Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",983.00,132.00,63.71,1.00,43.13,0.00,24.16,0.00,0.00,7052.00,4077.00,36.00,1416.00,0.00,1523.00
2024,11,DL,Delta Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",479.00,79.00,33.40,1.00,31.61,0.00,12.99,0.00,1.00,3588.00,1758.00,29.00,1271.00,0.00,530.00
2024,11,DL,Delta Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",834.00,143.00,46.45,2.00,77.69,0.00,16.86,0.00,1.00,5997.00,2936.00,109.00,2164.00,0.00,788.00
2024,11,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",790.00,129.00,49.46,0.00,68.28,0.00,11.26,0.00,0.00,5205.00,2872.00,0.00,2034.00,0.00,299.00
2024,11,DL,Delta Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",2502.00,218.00,86.81,10.43,57.19,0.00,63.58,6.00,11.00,15299.00,7445.00,1064.00,1995.00,0.00,4795.00
2024,11,DL,Delta Air Lines Network,SFO,"San Francisco, CA: San Francisco International",1015.00,282.00,58.14,3.60,191.91,0.00,28.35,0.00,1.00,18384.00,3539.00,272.00,12925.00,0.00,1648.00
2024,11,DL,Delta Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",4379.00,443.00,146.66,11.48,115.12,0.00,169.75,2.00,2.00,30941.00,12473.00,1705.00,3989.00,0.00,12774.00
2024,11,DL,Delta Air Lines Network,TPA,"Tampa, FL: Tampa International",1045.00,113.00,53.98,0.91,21.85,0.00,36.25,0.00,0.00,5727.00,2957.00,84.00,613.00,0.00,2073.00
2024,10,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",19940.00,1470.00,616.53,17.99,284.71,2.34,548.43,175.00,3.00,93364.00,52490.00,3261.00,7985.00,71.00,29557.00
2024,10,DL,Delta Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",1002.00,110.00,53.53,0.00,35.76,0.00,20.71,3.00,0.00,4712.00,2819.00,0.00,1008.00,0.00,885.00
2024,10,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",765.00,60.00,36.99,1.00,8.89,0.00,13.12,0.00,2.00,3050.00,2100.00,104.00,253.00,0.00,593.00
2024,10,DL,Delta Air Lines Network,BOS,"Boston, MA: Logan International",2291.00,316.00,130.28,2.84,96.03,0.00,86.85,17.00,1.00,22772.00,12564.00,79.00,4094.00,0.00,6035.00
2024,10,DL,Delta Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",473.00,52.00,32.93,0.00,12.49,0.00,6.58,0.00,0.00,1946.00,1271.00,0.00,329.00,0.00,346.00
2024,10,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",582.00,80.00,44.52,0.00,29.04,0.00,6.44,0.00,0.00,3327.00,2331.00,0.00,732.00,0.00,264.00
2024,10,DL,Delta Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",785.00,91.00,43.45,0.00,29.92,0.00,17.62,4.00,0.00,3234.00,1752.00,0.00,646.00,0.00,836.00
2024,10,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",1021.00,113.00,61.50,1.89,35.64,0.00,13.97,0.00,1.00,5857.00,4134.00,44.00,965.00,0.00,714.00
2024,10,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1084.00,112.00,58.59,1.51,30.57,0.00,21.32,0.00,1.00,6547.00,4105.00,50.00,1059.00,0.00,1333.00
2024,10,DL,Delta Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",5108.00,510.00,194.34,1.12,114.24,1.46,198.85,37.00,1.00,30649.00,15936.00,142.00,3370.00,70.00,11131.00
2024,10,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",586.00,120.00,47.80,0.00,64.03,0.00,8.17,0.00,1.00,7201.00,3345.00,0.00,3645.00,0.00,211.00
2024,10,DL,Delta Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",985.00,124.00,55.42,0.00,43.36,0.00,25.21,0.00,1.00,5635.00,2655.00,0.00,1577.00,0.00,1403.00
2024,10,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",281.00,33.00,17.98,0.00,7.10,0.00,7.92,0.00,0.00,1716.00,1106.00,0.00,178.00,0.00,432.00
2024,10,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",689.00,72.00,40.04,1.00,17.88,0.00,13.08,0.00,0.00,3775.00,2406.00,149.00,500.00,0.00,720.00
2024,10,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2632.00,337.00,118.03,2.22,131.70,0.65,84.40,23.00,5.00,23592.00,12047.00,258.00,3469.00,80.00,7738.00
2024,10,DL,Delta Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1452.00,185.00,73.59,0.60,78.76,0.00,32.05,0.00,0.00,8503.00,4707.00,21.00,2508.00,0.00,1267.00
2024,10,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",3176.00,324.00,138.98,0.44,79.18,0.00,105.40,14.00,1.00,21418.00,12073.00,19.00,2445.00,0.00,6881.00
2024,10,DL,Delta Air Lines Network,LGA,"New York, NY: LaGuardia",2557.00,266.00,117.65,3.28,50.99,1.28,92.79,46.00,5.00,19842.00,10789.00,281.00,2133.00,67.00,6572.00
2024,10,DL,Delta Air Lines Network,MCO,"Orlando, FL: Orlando International",1766.00,231.00,123.50,2.88,68.93,0.00,35.69,115.00,1.00,12057.00,8389.00,219.00,1801.00,0.00,1648.00
2024,10,DL,Delta Air Lines Network,MDW,"Chicago, IL: Chicago Midway International",145.00,18.00,14.61,0.00,2.31,0.00,1.08,0.00,0.00,997.00,874.00,0.00,52.00,0.00,71.00
2024,10,DL,Delta Air Lines Network,MIA,"Miami, FL: Miami International",915.00,96.00,55.92,0.85,26.26,0.00,12.97,4.00,3.00,6222.00,3538.00,63.00,1561.00,0.00,1060.00
2024,10,DL,Delta Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",6073.00,421.00,201.37,3.07,69.84,0.00,146.72,44.00,4.00,32270.00,20590.00,182.00,2014.00,0.00,9484.00
2024,10,DL,Delta Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",1087.00,145.00,75.08,3.48,43.85,0.00,22.59,1.00,0.00,8557.00,5734.00,152.00,1319.00,0.00,1352.00
2024,10,DL,Delta Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",554.00,86.00,42.55,0.97,31.42,0.00,11.06,0.00,0.00,3375.00,1865.00,31.00,872.00,0.00,607.00
2024,10,DL,Delta Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",890.00,100.00,50.05,0.00,31.74,0.00,18.20,0.00,0.00,4970.00,3441.00,0.00,934.00,0.00,595.00
2024,10,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",850.00,159.00,41.49,0.00,102.47,0.00,15.04,2.00,9.00,7782.00,2512.00,0.00,4651.00,0.00,619.00
2024,10,DL,Delta Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",2732.00,242.00,97.85,5.93,63.68,1.00,73.53,9.00,1.00,16241.00,8519.00,1096.00,1914.00,55.00,4657.00
2024,10,DL,Delta Air Lines Network,SFO,"San Francisco, CA: San Francisco International",1146.00,135.00,62.38,1.35,44.45,0.00,26.82,0.00,0.00,6602.00,3633.00,47.00,1531.00,0.00,1391.00
2024,10,DL,Delta Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",4704.00,354.00,137.20,2.96,66.58,1.00,146.26,13.00,2.00,28834.00,13354.00,1698.00,2026.00,22.00,11734.00
2024,10,DL,Delta Air Lines Network,TPA,"Tampa, FL: Tampa International",1098.00,128.00,66.79,1.00,30.48,0.00,29.73,106.00,2.00,8072.00,4794.00,156.00,1334.00,0.00,1788.00
2024,9,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",19151.00,2429.00,709.98,122.72,690.90,0.68,904.72,101.00,30.00,163868.00,68972.00,12036.00,26112.00,32.00,56716.00
2024,9,DL,Delta Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",976.00,171.00,78.83,2.18,49.85,0.84,39.30,1.00,2.00,10217.00,5836.00,600.00,1705.00,69.00,2007.00
2024,9,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",732.00,69.00,33.04,0.51,16.35,0.00,19.10,0.00,3.00,3186.00,1672.00,31.00,607.00,0.00,876.00
2024,9,DL,Delta Air Lines Network,BOS,"Boston, MA: Logan International",2211.00,399.00,111.84,11.36,168.76,0.55,106.48,10.00,3.00,27572.00,9383.00,1716.00,8590.00,22.00,7861.00
2024,9,DL,Delta Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",454.00,69.00,37.40,4.78,14.16,0.00,12.66,0.00,1.00,3283.00,2000.00,260.00,453.00,0.00,570.00
2024,9,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",563.00,93.00,32.82,3.61,31.60,0.00,24.97,3.00,0.00,5056.00,2036.00,144.00,1106.00,0.00,1770.00
2024,9,DL,Delta Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",741.00,108.00,45.81,0.82,38.82,0.00,22.55,0.00,4.00,3760.00,1643.00,44.00,1127.00,0.00,946.00
2024,9,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",1003.00,145.00,70.88,1.68,48.41,0.00,24.03,0.00,2.00,7866.00,4836.00,64.00,1560.00,0.00,1406.00
2024,9,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1044.00,162.00,65.20,3.69,58.57,0.00,34.54,0.00,0.00,8626.00,4501.00,215.00,1880.00,0.00,2030.00
2024,9,DL,Delta Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",4760.00,522.00,172.56,15.67,121.84,1.83,210.10,12.00,1.00,36586.00,16653.00,1617.00,3420.00,81.00,14815.00
2024,9,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",560.00,94.00,37.39,0.35,39.20,0.00,17.06,0.00,7.00,6007.00,3010.00,13.00,2075.00,0.00,909.00
2024,9,DL,Delta Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",887.00,154.00,65.71,2.84,54.29,0.00,31.16,0.00,7.00,8041.00,3887.00,169.00,2065.00,0.00,1920.00
2024,9,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",272.00,35.00,17.76,2.00,5.86,0.00,9.38,1.00,1.00,3106.00,1848.00,545.00,182.00,0.00,531.00
2024,9,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",667.00,100.00,60.04,0.73,21.08,0.78,17.37,0.00,1.00,5402.00,3538.00,60.00,664.00,43.00,1097.00
2024,9,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2539.00,351.00,121.39,6.34,125.20,0.00,98.06,8.00,3.00,24465.00,12329.00,296.00,4342.00,0.00,7498.00
2024,9,DL,Delta Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1340.00,250.00,79.02,2.41,121.44,0.00,47.13,0.00,1.00,12665.00,4882.00,275.00,5306.00,0.00,2202.00
2024,9,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",3063.00,414.00,192.46,7.96,113.83,1.84,97.91,6.00,2.00,25203.00,14591.00,833.00,3215.00,147.00,6417.00
2024,9,DL,Delta Air Lines Network,LGA,"New York, NY: LaGuardia",2355.00,258.00,108.77,12.96,55.96,1.51,78.80,12.00,10.00,13340.00,6463.00,540.00,1527.00,67.00,4743.00
2024,9,DL,Delta Air Lines Network,MCO,"Orlando, FL: Orlando International",1596.00,277.00,118.52,3.62,94.36,0.00,60.49,0.00,2.00,13833.00,6917.00,278.00,3250.00,0.00,3388.00
2024,9,DL,Delta Air Lines Network,MDW,"Chicago, IL: Chicago Midway International",141.00,17.00,9.80,1.00,1.78,0.00,4.42,0.00,0.00,900.00,549.00,36.00,79.00,0.00,236.00
2024,9,DL,Delta Air Lines Network,MIA,"Miami, FL: Miami International",843.00,115.00,46.45,6.66,40.74,0.00,21.16,1.00,5.00,6599.00,3558.00,322.00,1476.00,0.00,1243.00
2024,9,DL,Delta Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",5935.00,494.00,177.23,14.17,139.75,0.00,162.85,14.00,1.00,34487.00,18312.00,2044.00,4276.00,0.00,9855.00
2024,9,DL,Delta Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",1045.00,160.00,71.37,2.71,49.28,0.00,36.64,0.00,0.00,8380.00,5023.00,217.00,1244.00,0.00,1896.00
2024,9,DL,Delta Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",531.00,77.00,37.14,0.96,23.23,0.00,15.67,0.00,0.00,3946.00,2411.00,52.00,689.00,0.00,794.00
2024,9,DL,Delta Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",833.00,102.00,46.54,0.35,29.52,0.00,25.60,0.00,1.00,5857.00,3485.00,8.00,1053.00,0.00,1311.00
2024,9,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",803.00,133.00,51.11,2.30,50.95,0.00,28.63,1.00,1.00,5584.00,2721.00,165.00,1474.00,0.00,1224.00
2024,9,DL,Delta Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",2762.00,279.00,113.41,7.48,80.52,0.00,77.59,6.00,2.00,19531.00,11679.00,1017.00,2319.00,0.00,4516.00
2024,9,DL,Delta Air Lines Network,SFO,"San Francisco, CA: San Francisco International",1127.00,179.00,72.58,5.70,75.84,0.00,24.88,0.00,1.00,8876.00,5103.00,379.00,2054.00,0.00,1340.00
2024,9,DL,Delta Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",4503.00,438.00,166.40,7.95,82.70,0.00,180.95,4.00,17.00,33122.00,17751.00,409.00,2736.00,0.00,12226.00
2024,9,DL,Delta Air Lines Network,TPA,"Tampa, FL: Tampa International",990.00,161.00,71.29,4.41,35.57,0.00,49.73,44.00,4.00,11853.00,6347.00,657.00,1750.00,0.00,3099.00
2024,8,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",20190.00,2845.00,953.77,160.86,585.50,1.92,1142.95,75.00,37.00,227765.00,103253.00,16387.00,29517.00,143.00,78465.00
2024,8,DL,Delta Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",1007.00,235.00,106.12,5.95,62.45,0.00,60.48,10.00,2.00,13798.00,6765.00,368.00,2261.00,0.00,4404.00
2024,8,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",726.00,108.00,52.83,3.25,21.88,0.89,29.15,1.00,0.00,6609.00,3331.00,885.00,772.00,102.00,1519.00
2024,8,DL,Delta Air Lines Network,BOS,"Boston, MA: Logan International",2290.00,612.00,157.68,22.38,235.99,0.00,195.95,21.00,1.00,54082.00,17597.00,1669.00,18097.00,0.00,16719.00
2024,8,DL,Delta Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",471.00,131.00,50.04,4.49,55.52,0.00,20.95,1.00,2.00,8643.00,3514.00,511.00,3017.00,0.00,1601.00
2024,8,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",584.00,79.00,35.99,2.50,24.78,0.00,15.74,0.00,0.00,4473.00,2397.00,147.00,1063.00,0.00,866.00
2024,8,DL,Delta Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",761.00,187.00,75.54,4.06,67.10,0.00,40.30,8.00,6.00,13820.00,5359.00,1378.00,4378.00,0.00,2705.00
2024,8,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",1076.00,261.00,108.12,7.06,86.55,0.00,59.26,13.00,9.00,19078.00,9793.00,887.00,4491.00,0.00,3907.00
2024,8,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1081.00,234.00,111.64,7.67,60.06,0.00,54.63,12.00,0.00,14246.00,7378.00,459.00,2575.00,0.00,3834.00
2024,8,DL,Delta Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",5300.00,950.00,307.54,41.42,207.08,0.00,393.96,51.00,13.00,82233.00,33583.00,3165.00,11341.00,0.00,34144.00
2024,8,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",584.00,173.00,44.71,1.00,102.22,0.00,25.07,20.00,5.00,18582.00,3464.00,68.00,12980.00,0.00,2070.00
2024,8,DL,Delta Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",931.00,250.00,91.99,2.30,93.33,0.00,62.39,24.00,7.00,18340.00,6165.00,105.00,6704.00,0.00,5366.00
2024,8,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",281.00,55.00,26.10,1.50,19.45,0.00,7.96,1.00,3.00,3964.00,1581.00,111.00,1686.00,0.00,586.00
2024,8,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",702.00,145.00,64.61,2.11,44.99,0.00,33.29,7.00,1.00,10064.00,5475.00,180.00,1983.00,0.00,2426.00
2024,8,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2610.00,665.00,188.52,27.28,273.13,0.41,175.65,75.00,25.00,60459.00,22049.00,2646.00,19565.00,33.00,16166.00
2024,8,DL,Delta Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1374.00,309.00,110.16,5.49,135.43,1.00,56.93,2.00,1.00,16661.00,7500.00,192.00,5697.00,16.00,3256.00
2024,8,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",3226.00,522.00,229.23,20.37,131.43,0.00,140.97,10.00,1.00,33790.00,17880.00,2024.00,5097.00,0.00,8789.00
2024,8,DL,Delta Air Lines Network,LGA,"New York, NY: LaGuardia",2284.00,556.00,147.68,23.42,216.70,0.00,168.20,108.00,26.00,54601.00,13748.00,1945.00,23573.00,0.00,15335.00
2024,8,DL,Delta Air Lines Network,MCO,"Orlando, FL: Orlando International",1701.00,540.00,199.59,7.19,216.65,1.00,115.57,37.00,4.00,46887.00,18081.00,677.00,18508.00,42.00,9579.00
2024,8,DL,Delta Air Lines Network,MDW,"Chicago, IL: Chicago Midway International",146.00,15.00,10.00,0.15,2.63,0.00,2.23,0.00,0.00,1058.00,780.00,13.00,117.00,0.00,148.00
2024,8,DL,Delta Air Lines Network,MIA,"Miami, FL: Miami International",893.00,239.00,92.45,5.58,90.61,0.00,50.36,25.00,15.00,17879.00,6228.00,277.00,6082.00,0.00,5292.00
2024,8,DL,Delta Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",6897.00,1314.00,335.22,45.24,489.21,0.49,443.84,40.00,13.00,97906.00,38303.00,6638.00,21924.00,39.00,31002.00
2024,8,DL,Delta Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",1090.00,275.00,117.69,5.90,90.00,0.00,61.41,14.00,2.00,19862.00,9885.00,991.00,4674.00,0.00,4312.00
2024,8,DL,Delta Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",559.00,147.00,61.59,3.00,55.93,0.00,26.48,6.00,4.00,10715.00,4894.00,96.00,3810.00,0.00,1915.00
2024,8,DL,Delta Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",844.00,169.00,74.48,2.23,47.83,0.00,44.46,4.00,0.00,11397.00,6622.00,112.00,1768.00,0.00,2895.00
2024,8,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",847.00,200.00,86.03,6.03,71.50,0.00,36.45,5.00,1.00,11111.00,6230.00,330.00,2575.00,0.00,1976.00
2024,8,DL,Delta Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",2960.00,499.00,164.27,16.79,164.08,1.00,152.87,11.00,10.00,36000.00,15534.00,2654.00,6653.00,48.00,11111.00
2024,8,DL,Delta Air Lines Network,SFO,"San Francisco, CA: San Francisco International",1215.00,309.00,110.55,5.48,121.29,0.00,71.69,2.00,1.00,18576.00,9078.00,280.00,4860.00,0.00,4358.00
2024,8,DL,Delta Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",4755.00,742.00,251.44,19.29,131.73,0.00,339.54,20.00,14.00,60648.00,22376.00,2394.00,6156.00,0.00,29722.00
2024,8,DL,Delta Air Lines Network,TPA,"Tampa, FL: Tampa International",1055.00,253.00,105.45,6.32,75.86,0.00,65.37,19.00,8.00,20466.00,8944.00,600.00,5861.00,0.00,5061.00
2024,7,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",20679.00,5544.00,1886.58,158.63,1347.12,3.40,2148.28,1508.00,113.00,648300.00,321792.00,13129.00,94682.00,311.00,218386.00
2024,7,DL,Delta Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",1016.00,395.00,134.10,5.65,150.98,0.00,104.27,63.00,6.00,28905.00,13245.00,300.00,6691.00,0.00,8669.00
2024,7,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",726.00,193.00,106.19,4.39,36.92,0.00,45.50,37.00,0.00,17304.00,11153.00,320.00,1836.00,0.00,3995.00
2024,7,DL,Delta Air Lines Network,BOS,"Boston, MA: Logan International",2309.00,600.00,237.26,19.66,128.19,0.00,214.89,145.00,3.00,54379.00,26729.00,1918.00,6307.00,0.00,19425.00
